"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"rasd1",0.000195316018989607,0.77673635269939,0.109,0,1
"acap1",0.000195316018989607,0.734400320649724,0.109,0,1
"fam135a",0.000195316018989607,0.731629725911447,0.109,0,1
"c6orf1",0.000195316018989607,0.656759829236497,0.109,0,1
"best1",0.000195316018989607,0.629295308592338,0.109,0,1
"isoc2",0.000195316018989607,0.617968127062429,0.109,0,1
"echdc3",0.000195316018989607,0.591957893396011,0.109,0,1
"nup58",0.000195316018989607,0.585967893898147,0.109,0,1
"rp11-96l14.7",0.000195316018989607,0.58429060266476,0.109,0,1
"grid2",0.000195316018989607,0.563438372218485,0.109,0,1
"cyb5d1",0.000195316018989607,0.563424711092997,0.109,0,1
"shc1",0.000195316018989607,0.561611562743052,0.109,0,1
"arsd",0.000195316018989607,0.542973404964584,0.109,0,1
"dlgap1-as1",0.000195316018989607,0.542144307488749,0.109,0,1
"ccdc181",0.000195316018989607,0.538230451904884,0.109,0,1
"plk2",0.000195316018989607,0.513551639143769,0.109,0,1
"rp11-102n12.3",0.000195316018989607,0.504728790579624,0.109,0,1
"emb",0.000195316018989607,0.498135687840321,0.109,0,1
"utp11l",0.000195316018989607,0.495334400276339,0.109,0,1
"atp10d",0.000195316018989607,0.465396377747243,0.109,0,1
"znf518a",0.000195316018989607,0.464804111819417,0.109,0,1
"c5orf56",0.000195316018989607,0.45657718459802,0.109,0,1
"rgs12",0.000195316018989607,0.446552494270805,0.109,0,1
"ttl",0.000195316018989607,0.426082410728777,0.109,0,1
"gba2",0.000195316018989607,0.425171321870456,0.109,0,1
"cmtr2",0.000195316018989607,0.411478790847839,0.109,0,1
"spag16",0.000195316018989607,0.401249072031673,0.109,0,1
"znf700",0.000195316018989607,0.396517376132281,0.109,0,1
"piwil1",0.000195316018989607,0.394676639598511,0.109,0,1
"c10orf76",0.000195316018989607,0.389578952631876,0.109,0,1
"arv1",0.000195316018989607,0.383694332773221,0.109,0,1
"fam114a1",0.000195316018989607,0.377853521779397,0.109,0,1
"c11orf49",0.000195316018989607,0.369029618949481,0.109,0,1
"fam110b",0.000195316018989607,0.364586525534195,0.109,0,1
"rp11-37b2.1",0.000195316018989607,0.352719715489215,0.109,0,1
"znf844",0.000195316018989607,0.348771164267374,0.109,0,1
"hist2h2bf",0.000195316018989607,0.346617503715947,0.109,0,1
"zbtb43",0.000195316018989607,0.344373541568548,0.109,0,1
"il17rc",0.000195316018989607,0.338050434002775,0.109,0,1
"rp4-591c20.9",0.000195316018989607,0.326745700194397,0.109,0,1
"sqrdl",0.000195316018989607,0.324787095744662,0.109,0,1
"fgf14-as2",0.000195316018989607,0.322102772125179,0.109,0,1
"rp5-858l17.1",0.000195316018989607,0.320233020726352,0.109,0,1
"rnf135",0.000195316018989607,0.319864339426439,0.109,0,1
"btn2a1",0.000195316018989607,0.311401640011114,0.109,0,1
"il10rb-as1",0.000195316018989607,0.309715270833437,0.109,0,1
"loxl3",0.000195316018989607,0.300319660458151,0.109,0,1
"serinc5",0.000195316018989607,0.294713711603888,0.109,0,1
"c11orf68",0.000195316018989607,0.292448740610136,0.109,0,1
"itga4",0.000195316018989607,0.292028581870833,0.109,0,1
"nnt",0.000195316018989607,0.290483159561523,0.109,0,1
"cpsf3l",0.000195316018989607,0.288169855977848,0.109,0,1
