"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"madd",3.73268069569853e-61,-0.372281694672768,0.183,0.48,1.50094823454734e-56
"ch17-189h20.1",3.78850827857292e-61,1.13930932380782,0.22,0,1.52339706389696e-56
"sgk494",3.78851082043579e-61,1.23212370038461,0.22,0,1.52339808600543e-56
"sptbn1",3.85780413389976e-61,-0.363350871465005,0.201,0.508,1.55126162028243e-56
"pclo",3.98824138866771e-61,-0.456571318204497,0.224,0.529,1.60371174479717e-56
"wdr6",6.037562201671e-61,-0.346474344287785,0.072,0.281,2.42776413691393e-56
"hk1",6.35815053026043e-61,-0.423519186502171,0.198,0.5,2.55667590972302e-56
"vamp8",6.5380948028502e-61,-0.290192753032143,0.004,0.109,2.62903330117409e-56
"rp3-525n10.2",8.11147131725212e-61,1.25850528723513,0.219,0,3.26170373138025e-56
"specc1l",9.2626451247032e-61,-0.360534918224476,0.022,0.165,3.7246022310944e-56
"psma3",9.37610495558348e-61,-0.31457806803531,0.112,0.353,3.77022556368967e-56
"abhd17a",1.04149665651198e-60,-0.325322441344052,0.105,0.344,4.18796220550033e-56
"g3bp2",1.53227175964586e-60,-0.351841267918719,0.144,0.416,6.16141797271198e-56
"camsap2",1.79339691138808e-60,-0.405380597345321,0.127,0.378,7.2114283203826e-56
"tbc1d24",2.4766909991181e-60,-0.376594918067273,0.04,0.209,9.95902217655379e-56
"rnf6",3.08742298906527e-60,-0.386248392657991,0.066,0.266,1.24148365813304e-55
"zmym5",3.46258585779835e-60,-0.42938729934594,0.076,0.284,1.39234039927929e-55
"rcor1",4.01673687651064e-60,-0.332672500420482,0.021,0.162,1.61517006541369e-55
"eif4g3",5.11857327685858e-60,-0.348037916306179,0.127,0.381,2.0582295003576e-55
"adgrl1",5.53454663662288e-60,-0.361366636466614,0.14,0.406,2.22549654805243e-55
"dpm1",5.86833348224433e-60,-0.276373589575804,0.037,0.202,2.35971557654527e-55
"kiaa2026",6.14245046761447e-60,1.14496386015922,0.216,0,2.46994075753246e-55
"fndc4",7.37092033510477e-60,-0.443381792500407,0.022,0.162,2.96392077594898e-55
"rnf123",7.41501780169062e-60,-0.311464191839179,0.025,0.172,2.98165280823781e-55
"prrc2a",7.69021367643459e-60,-0.361885136982445,0.097,0.327,3.09231182143111e-55
"trip12",8.50560776250621e-60,-0.395409854828596,0.078,0.291,3.42018993738137e-55
"selt",1.01765057390014e-59,1.06168688142958,0.215,0,4.09207472270986e-55
"prr4",1.01765070951576e-59,1.2719061365471,0.215,0,4.09207526803381e-55
"arl4d",1.11057275258668e-59,1.3308646134672,0.31,0.071,4.46572409542629e-55
"zmym3",1.21018606210176e-59,-0.469448731085797,0.034,0.192,4.86627917431738e-55
"eml3",1.3262454563787e-59,-0.522821775475593,0.021,0.16,5.33296560464441e-55
"rom1",1.56074658300273e-59,-0.415233122786733,0.525,0.879,6.27591808491229e-55
"wfdc1",1.86211105042668e-59,1.29342997201635,0.219,0.003,7.48773474487074e-55
"slc25a33",2.36536874944408e-59,-0.311951485413985,0.041,0.211,9.5113842783896e-55
"pmm1",3.40942179141529e-59,-0.378400451463522,0.047,0.221,1.370962596546e-54
"dgcr6",3.46739441195162e-59,-0.291301345167061,0.015,0.142,1.39427396698987e-54
"ptbp2",3.97105337933027e-59,-0.365682628788642,0.076,0.284,1.59680027436249e-54
"jmjd6",4.45678534007528e-59,-0.278758377082679,0.046,0.221,1.79211795309767e-54
