"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"hapln3",5.10679080054738e-06,0.424476553884381,0.174,0.02,0.205349164880811
"ddt",5.14077915254561e-06,0.314362086316937,0.493,0.193,0.206715870503011
"rcan2",5.15389943855358e-06,0.349527824330796,0.362,0.107,0.207243450323678
"ackr3",5.17970085476628e-06,-1.07192559104908,0.087,0.35,0.208280951071007
"itgb1",5.26644001944774e-06,0.589519830850364,0.739,0.589,0.211768819622013
"fam120c",5.3955270444626e-06,0.288902218497865,0.159,0.015,0.216959537984886
"zkscan3",5.48494985537385e-06,-0.548154160034799,0,0.249,0.220555318634438
"zwint",5.48494985537385e-06,-0.630289143983368,0,0.249,0.220555318634438
"eif3j1",5.48499113409929e-06,-0.507651695403116,0,0.249,0.220556978493266
"spaar",5.48499113409929e-06,-0.574919118343094,0,0.249,0.220556978493266
"itm2c",5.50282823623152e-06,-0.939750142618937,0.174,0.426,0.221274226207106
"ankrd26",5.51354236992531e-06,0.709503115403699,0.275,0.066,0.221705052237067
"spp1",5.52799512094745e-06,0.351789457765786,0.188,0.025,0.222286211808418
"spry2",5.63861402994119e-06,0.273110793427156,0.188,0.025,0.226734308757965
"dctn5",5.70287027266572e-06,0.403082121957287,0.29,0.071,0.229318116534161
"fam43a",5.86440676773948e-06,0.720536892165053,0.406,0.157,0.235813660537572
"rnf152",5.8971167488443e-06,0.354641542633922,0.348,0.107,0.237128961587778
"srgn",6.0408158754314e-06,1.16299982124091,0.594,0.462,0.242907247166972
"gucy1a2",6.04171935494224e-06,0.336400039861663,0.275,0.066,0.242943576981582
"ndufa2",6.15419455838425e-06,-0.898187100674499,0.406,0.569,0.247466317387189
"sfmbt2",6.23684233919159e-06,0.702562927722977,0.101,0,0.250789667301233
"opn1lw",6.23684233919159e-06,0.580394178318258,0.101,0,0.250789667301233
"rp11-390e23.6",6.23684233919159e-06,0.544440751917558,0.101,0,0.250789667301233
